"bloco","inicio","fim","sim_otimo","alpha_otimo","beta_otimo","tipo_melhor","convergencia"
168,1.67,2.16,0.133760938393304,1.92516634932493,0.0858451085618046,"heavy",0
169,1.68,2.17,0.051757676674664,1.84045263379643,0.0644562473609338,"heavy",0
170,1.69,2.18,-0.119218295220769,268.52390860759,9.90451184041397,"light",0
171,1.7,2.19,-0.12042608822293,270.581343060633,9.63088691180184,"light",0
172,1.71,2.2,-0.158961609778482,253.632833438852,8.57138212104853,"light",0
173,1.72,2.21,-0.0954435356990488,5.34252796100346,0.201554894830272,"light",0
174,1.73,2.22,0.0411066228388492,1.65946760167686,0.053792991893178,"heavy",0
175,1.74,2.23,0.145191426390309,1.71450997522761,0.0709518268909023,"heavy",0
176,1.75,2.24,0.166835569159088,1.76008018033997,0.0749649614208086,"heavy",0
177,1.76,2.25,0.180862271272895,1.72200904672303,0.0717658400844522,"heavy",0
178,1.77,2.26,0.184061256521366,1.8013443398099,0.079120396620662,"heavy",0
179,1.78,2.27,0.181133088201786,1.83742027807922,0.0817235793287321,"heavy",0
180,1.79,2.28,0.206357340188665,2.07002735339566,0.105226338439317,"light",0
181,1.8,2.29,0.219457185256603,2.56649880235254,0.155819364617394,"light",0
182,1.81,2.3,0.226196304380133,2.80375098201159,0.180044632155612,"light",0
183,1.82,2.31,0.220890805971773,2.77988963827437,0.174389945054215,"light",0
184,1.83,2.32,0.214392199875732,2.64559745630551,0.15646030871432,"light",0
185,1.84,2.33,0.192389146251463,2.28816781298155,0.115611269969417,"light",52
186,1.85,2.34,0.168116807437293,2.3114718184332,0.114132188038281,"light",0
187,1.86,2.35,0.134764336596336,2.18721819329882,0.100690178359653,"light",0
188,1.87,2.36,0.0947117479642344,1.93266340332933,0.0775673485151342,"heavy",0
189,1.88,2.37,0.0761507965881135,1.94054817671208,0.0783142878265578,"heavy",0
190,1.89,2.38,0.0638581733535048,1.8149422083469,0.0685679479300449,"heavy",0
191,1.9,2.39,0.0623463433297652,1.81694141536714,0.0698917346565954,"heavy",0
192,1.91,2.4,0.0664608323225457,1.80315349339143,0.0703803792440796,"heavy",0
193,1.92,2.41,0.0518206705484159,1.40424041345764,0.0411809387334511,"heavy",0
