"bloco","inicio","fim","sim_otimo","alpha_otimo","beta_otimo","tipo_melhor","convergencia"
169,1.68,2.17,-2.28199257246274,0.0950122099534485,1e-08,"heavy",0
170,1.69,2.18,-1.01817958437243,1.30376317783032,0.0170547034723871,"heavy",0
171,1.7,2.19,-0.986622042615307,1.40987052863886,0.0210465158594471,"heavy",0
172,1.71,2.2,-0.968451116551381,1.44237539715125,0.0222869844310142,"heavy",0
173,1.72,2.21,-0.953275687814396,1.44143597053865,0.0223201790573664,"heavy",0
174,1.73,2.22,-0.942410286280324,1.43495265970982,0.0220588574459504,"heavy",0
175,1.74,2.23,-0.936979143792741,1.54618618362694,0.0262162373739032,"heavy",0
176,1.75,2.24,-0.944970664756792,1.5994216544775,0.0281875407625777,"heavy",0
177,1.76,2.25,-0.948028082537913,1.66514230281322,0.0308710075423059,"heavy",0
178,1.77,2.26,-0.948328391381056,1.66670811821329,0.0309336119785264,"heavy",0
179,1.78,2.27,-0.944209348392799,1.65972512801733,0.0307089141081178,"heavy",0
180,1.79,2.28,-0.937433383245876,1.70350711646266,0.0326810711866758,"heavy",0
181,1.8,2.29,-0.93423819602334,1.72877293322484,0.0338265026606987,"heavy",0
182,1.81,2.3,-0.943756238996081,1.64000528770893,0.0298729682442806,"heavy",0
183,1.82,2.31,-0.967104092119276,1.577361782637,0.0270137197016304,"heavy",0
184,1.83,2.32,-0.997915083777356,1.60677807558419,0.0286238996253367,"heavy",0
185,1.84,2.33,-1.05046703045808,1.50162651821607,0.024984126160069,"heavy",0
186,1.85,2.34,-1.12257601045034,1.5019261416565,0.0224699107665953,"heavy",52
187,1.86,2.35,-3.02190821904615,0.103069555696783,1e-08,"heavy",0
188,1.87,2.36,-3.54287672704119,0.109672504795795,1e-08,"heavy",0
189,1.88,2.37,-3.56577801927517,0.110027748919319,1e-08,"heavy",0
190,1.89,2.38,-4.05118871246709,0.117058936490943,1e-08,"heavy",0
191,1.9,2.39,-4.05185829395738,0.117198364991306,9.99999999473644e-09,"heavy",0
192,1.91,2.4,-3.30705961084203,0.0254653026569693,1e-08,"heavy",0
193,1.92,2.41,-1.29132321291644,1.19569746203735,0.0097634555879194,"heavy",0
194,1.93,2.42,-4.06475915481154,0.117781747112528,1e-08,"heavy",0
195,1.94,2.43,-4.3459860166748,0.121700913447857,1e-08,"heavy",0
196,1.95,2.44,-4.63722720134168,0.125829559057575,1e-08,"heavy",0
197,1.96,2.45,-4.95280078386563,0.13077342000657,1e-08,"heavy",0
198,1.97,2.46,-5.41748000183643,0.139792058250588,9.99999999473644e-09,"heavy",0
199,1.98,2.47,-5.45981569035615,0.140917683021442,1e-08,"heavy",0
200,1.99,2.48,-5.52459673918446,0.141655269172822,1e-08,"heavy",0
201,2,2.49,-5.62151271449116,0.143494708155881,1e-08,"heavy",0
202,2.01,2.5,-5.69530708201961,0.144980350271686,1e-08,"heavy",0
203,2.02,2.51,-1.96668974081159,502.376642393668,3.78022012268175,"light",0
204,2.03,2.52,-1.94632913014302,2.34241739690817,0.013701595104662,"light",0
205,2.04,2.53,-5.72715005949749,0.145499083314062,1e-08,"heavy",0
206,2.05,2.54,-5.18151234952972,0.134068800314667,1e-08,"heavy",0
207,2.06,2.55,-5.12415228222985,0.133042524422921,1e-08,"heavy",0
208,2.07,2.56,-1.67279807396504,2.4784188953448,0.0185581906098842,"light",0
209,2.08,2.57,-1.60243725001329,5.21551288778018,0.0499693405080371,"light",0
210,2.09,2.58,-1.57181016143775,5.21412758592407,0.0470182891701743,"light",0
211,2.1,2.59,-1.54024015011471,5.21285844448657,0.0456751169054889,"light",0
212,2.11,2.6,-1.51023861117624,5.21104301500654,0.0506097943945777,"light",0
213,2.12,2.61,-1.52580345390191,5.21183486524078,0.0507803476327849,"light",0
214,2.13,2.62,-1.525892946651,434.972775990495,4.85508989032449,"light",0
215,2.14,2.63,-1.54569281247254,417.152601392575,4.52344952261657,"light",0
216,2.15,2.64,-1.52740094519906,408.500875387599,4.72833390681475,"light",0
217,2.16,2.65,-1.53232110861521,5.21267847840953,0.0518573587050527,"light",0
218,2.17,2.66,-1.54568522865619,5.21358255335543,0.0493987616378357,"light",0
219,2.18,2.67,-1.53016194699472,5.2124290144263,0.0517109965788147,"light",0
220,2.19,2.68,-1.55905590509407,5.21381292245161,0.0518178823274783,"light",0
221,2.2,2.69,-1.54409267869976,5.21136078345778,0.0509875270177408,"light",0
222,2.21,2.7,-1.38308424626012,1.17838393562773,0.00860276366016337,"heavy",0
223,2.22,2.71,-3.33802634039084,0.10578169777772,1e-08,"heavy",0
224,2.23,2.72,-1.25049309321332,0.99274408272106,0.00849090027652087,"heavy",0
225,2.24,2.73,-1.20286082266974,0.900418754581332,0.00742228931431455,"heavy",52
226,2.25,2.74,-1.18443786929742,0.867043612951747,0.00682970482299437,"heavy",0
227,2.26,2.75,-1.13856641302888,0.975003689627698,0.00990521503010152,"heavy",52
228,2.27,2.76,-3.23572939973226,0.104395549072641,1e-08,"heavy",0
229,2.28,2.77,-3.20867916338598,0.10424835802247,1e-08,"heavy",0
230,2.29,2.78,-1.03659710079713,0.933448035071712,0.00928384337146919,"heavy",0
231,2.3,2.79,-2.71564427111874,0.0989822462380495,1e-08,"heavy",0
232,2.31,2.8,-2.68390492791416,0.0986193031652189,1e-08,"heavy",0
233,2.32,2.81,-0.943111320065355,1.09265561197194,0.0145592661662904,"heavy",0
234,2.33,2.82,-0.935681391283761,1.03058454601437,0.0124245328032994,"heavy",0
235,2.34,2.83,-0.936275439222311,0.90146138483382,0.00846906172828597,"heavy",52
236,2.35,2.84,-0.920331165330255,0.926233959242733,0.00901994162020372,"heavy",0
237,2.36,2.85,-0.910534249323151,0.937723255526461,0.00938184688066383,"heavy",0
238,2.37,2.86,-0.911150328373423,0.87574781848726,0.00763937835435491,"heavy",0
239,2.38,2.87,-0.889266903291033,0.957552851094778,0.00987529729772087,"heavy",0
240,2.39,2.88,-0.879107062423251,1.01670383291053,0.0114739069423463,"heavy",0
241,2.4,2.89,-0.859497098655416,1.11874821551664,0.01495339692547,"heavy",0
242,2.41,2.9,-0.849335755081795,1.16539819651761,0.0166384532166407,"heavy",0
243,2.42,2.91,-1.22724945862015,0.0857428620190203,1e-08,"heavy",0
244,2.43,2.92,-0.832796260615168,1.32182645460733,0.0227984328969304,"heavy",0
245,2.44,2.93,-0.845188037903893,1.30305378915602,0.0219013516402464,"heavy",0
246,2.45,2.94,-0.86555789533283,1.23726811592769,0.0190855866377211,"heavy",0
247,2.46,2.95,-0.89357059640216,1.14199199377949,0.015376336666214,"heavy",0
248,2.47,2.96,-0.903283781962475,1.11544330389986,0.0144721805875056,"heavy",0
249,2.48,2.97,-0.906486182158141,1.08382908204815,0.0134036479529417,"heavy",52
250,2.49,2.98,-0.899126163845475,1.14924646729312,0.0158019019949387,"heavy",0
251,2.5,2.99,-0.896525735111834,1.1802844964241,0.0169257306817926,"heavy",0
252,2.51,3,-0.897170348437054,1.16361611672268,0.0163574817110651,"heavy",0
253,2.52,3.01,-2.22111970123808,0.0948848296787002,1e-08,"heavy",0
254,2.53,3.02,-2.22584716508643,0.0948880832430733,1e-08,"heavy",0
255,2.54,3.03,-0.953878381499557,0.893479086094702,0.00802360758739205,"heavy",0
256,2.55,3.04,-0.987581023535287,0.865925611384535,0.0076318338495712,"heavy",52
257,2.56,3.05,-2.62344674185749,0.0983848888086423,1e-08,"heavy",0
258,2.57,3.06,-2.66110570685946,0.0987283138324253,1e-08,"heavy",0
259,2.58,3.07,-2.72547172286558,0.099605356992006,1e-08,"heavy",0
260,2.59,3.08,-1.28473693080006,0.747115212709263,0.00293662466639681,"heavy",52
261,2.6,3.09,-3.2622939842547,0.105520675875367,1e-08,"heavy",0
262,2.61,3.1,-3.29782481783877,0.106040930705826,1e-08,"heavy",0
263,2.62,3.11,-3.17790176268118,0.0615020037205949,1e-08,"heavy",0
264,2.63,3.12,-1.36399661434057,0.844983002422357,0.00411068876227596,"heavy",0
265,2.64,3.13,-1.40896039551201,0.761544871567457,0.00314427169920596,"heavy",0
266,2.65,3.14,-3.56564226691033,0.108608469595844,1e-08,"heavy",0
267,2.66,3.15,-3.85205229812236,0.111883758515664,1e-08,"heavy",0
268,2.67,3.16,-4.14764575998844,0.115324427777815,1e-08,"heavy",0
269,2.68,3.17,-4.47724756072979,0.119560122756563,1e-08,"heavy",0
270,2.69,3.18,-4.7960078559282,0.123940968047144,1e-08,"heavy",0
271,2.7,3.19,-5.13228247861507,0.128681255268848,1e-08,"heavy",0
272,2.71,3.2,-5.52997786536097,0.134876535132565,1e-08,"heavy",0
273,2.72,3.21,-5.94123976894197,0.141897800882172,1e-08,"heavy",0
274,2.73,3.22,-6.29982201054968,0.14861290858241,1e-08,"heavy",0
275,2.74,3.23,-6.6793939991905,0.156374828536357,1e-08,"heavy",0
276,2.75,3.24,-7.02077298045839,0.164708209348796,1e-08,"heavy",0
277,2.76,3.25,-7.07020538756563,0.165937727160695,1e-08,"heavy",0
278,2.77,3.26,-2.72775704108317,5.27666553669617,0.0139752841271921,"light",0
279,2.78,3.27,-2.83171558303583,5.27681486433181,0.0107281423177023,"light",0
280,2.79,3.28,-6.78311258567903,0.15945854571809,1e-08,"heavy",0
281,2.8,3.29,-6.71512086378303,0.157527227053139,1e-08,"heavy",0
282,2.81,3.3,-6.63100620657311,0.155096268909573,1e-08,"heavy",0
283,2.82,3.31,-6.59929481765492,0.155265279012507,1e-08,"heavy",0
284,2.83,3.32,-6.54450591787006,0.153601250323197,1e-08,"heavy",0
285,2.84,3.33,-6.05979809257556,0.143783800926958,1e-08,"heavy",0
286,2.85,3.34,-5.52236284204402,0.132644872981743,1e-08,"heavy",0
287,2.86,3.35,-5.50848261846314,0.132321477329896,1e-08,"heavy",0
288,2.87,3.36,-5.94823813172507,0.141225904663616,1e-08,"heavy",0
289,2.88,3.37,-5.9674603437743,0.141404568879844,1e-08,"heavy",0
290,2.89,3.38,-5.95797817945354,0.141043448222965,9.99999999820589e-09,"heavy",0
291,2.9,3.39,-5.94325598499811,0.140077175620724,1e-08,"heavy",0
292,2.91,3.4,-5.94560384595299,0.140126057950893,1e-08,"heavy",0
293,2.92,3.41,-6.43971041007698,0.150571871656698,1e-08,"heavy",0
294,2.93,3.42,-6.48513643029646,0.151887812514103,1e-08,"heavy",0
295,2.94,3.43,-6.48401617089194,0.152000695823102,1e-08,"heavy",0
296,2.95,3.44,-6.47629811298679,0.150875869212897,1e-08,"heavy",0
297,2.96,3.45,-2.33793395283142,5.25275497634791,0.0160905234602943,"light",0
298,2.97,3.46,-6.4115692380357,0.149613612042306,1e-08,"heavy",0
299,2.98,3.47,-6.33200281020887,0.148121495107768,1e-08,"heavy",0
300,2.99,3.48,-6.3323549961532,0.148102600750953,1e-08,"heavy",0
301,3,3.49,-5.78924252660273,0.135978448683214,1e-08,"heavy",0
302,3.01,3.5,-5.70642152313412,0.134571422949271,1e-08,"heavy",0
